episode,external_return,success,positive_feedback_count,positive_feedback_rate,episode_length,epsilon,mean_q_loss
1795,1.0,1,1,0.09090909090909091,11,0.40749588283704985,0.0017554234258237887
1796,1.0,1,1,0.047619047619047616,21,0.4072921348956314,0.002787149799544187
1797,1.0,1,1,0.045454545454545456,22,0.4070884888281836,0.0022903132643973963
1798,1.0,1,1,0.024390243902439025,41,0.40688494458376956,0.0023530407556014636
1799,1.0,1,1,0.015873015873015872,63,0.4066815021114777,0.002639490084552635
1800,1.0,1,1,0.05263157894736842,19,0.406478161360422,0.002423894902580957
1801,1.0,1,1,0.043478260869565216,23,0.40627492227974177,0.0020221303718205054
1802,1.0,1,1,0.04,25,0.4060717848186019,0.0025280382903292774
1803,1.0,1,1,0.08333333333333333,12,0.4058687489261926,0.003682160701525087
1804,1.0,1,1,0.030303030303030304,33,0.40566581455172956,0.0022158822164673247
1805,1.0,1,1,0.08333333333333333,12,0.4054629816444537,0.0026093563598503047
1806,1.0,1,1,0.02857142857142857,35,0.4052602501536315,0.002431235459100987
1807,1.0,1,1,0.09090909090909091,11,0.40505762002855467,0.002493072544563223
1808,1.0,1,1,0.1,10,0.4048550912185404,0.0023223555646836756
1809,1.0,1,1,0.0625,16,0.4046526636729312,0.002219541092927102
1810,1.0,1,1,0.043478260869565216,23,0.40445033734109476,0.002122967035772846
1811,1.0,1,1,0.08333333333333333,12,0.40424811217242423,0.0024480777841138965
1812,1.0,1,1,0.045454545454545456,22,0.404045988116338,0.00209716048266273
1813,1.0,1,1,0.1111111111111111,9,0.4038439651222799,0.0022400787339494047
1814,1.0,1,1,0.022222222222222223,45,0.40364204313971874,0.0022836502227518295
1815,1.0,1,1,0.038461538461538464,26,0.4034402221181489,0.002382435090392112
1816,1.0,1,1,0.05263157894736842,19,0.4032385020070898,0.0025332018788168697
1817,1.0,1,1,0.023255813953488372,43,0.4030368827560863,0.0026620212917995833
1818,1.0,1,1,0.02564102564102564,39,0.4028353643147083,0.0030440131929189637
1819,1.0,1,1,0.06666666666666667,15,0.402633946632551,0.0026273269671946765
1820,1.0,1,1,0.041666666666666664,24,0.4024326296592347,0.003102429507028622
1821,1.0,1,1,0.010869565217391304,92,0.4022314133444051,0.002007640718226827
1822,1.0,1,1,0.06666666666666667,15,0.4020302976377329,0.0021033000317402183
1823,1.0,1,1,0.08333333333333333,12,0.4018292824889141,0.002207224562880583
1824,1.0,1,1,0.02857142857142857,35,0.40162836784766964,0.0021283737466936663
1825,1.0,1,1,0.047619047619047616,21,0.40142755366374583,0.0024768479938973628
1826,1.0,1,1,0.07142857142857142,14,0.401226839886914,0.001998625388036349
1827,1.0,1,1,0.05555555555555555,18,0.40102622646697056,0.0016857627876258145
1828,1.0,1,1,0.0625,16,0.4008257133537371,0.0024308311767526902
1829,1.0,1,1,0.01818181818181818,55,0.4006253004970603,0.002259909176394682
1830,1.0,1,1,0.034482758620689655,29,0.4004249878468118,0.0020440965629953504
1831,1.0,1,1,0.030303030303030304,33,0.4002247753528884,0.0023967045091205473
1832,1.0,1,1,0.03571428571428571,28,0.400024662965212,0.0021920437783202423
1833,1.0,1,1,0.058823529411764705,17,0.3998246506337294,0.0017558930489672895
1834,1.0,1,1,0.07142857142857142,14,0.39962473830841255,0.002077059046964028
1835,1.0,1,1,0.04,25,0.3994249259392584,0.0022813260718248783
1836,1.0,1,1,0.04,25,0.39922521347628875,0.0022681769961491226
1837,1.0,1,1,0.047619047619047616,21,0.39902560086955063,0.0025900173239365573
1838,1.0,1,1,0.043478260869565216,23,0.3988260880691159,0.0024238925442383015
1839,1.0,1,1,0.09090909090909091,11,0.39862667502508137,0.0028417150553485208
1840,1.0,1,1,0.041666666666666664,24,0.39842736168756887,0.002220091122580925
1841,1.0,1,1,0.014285714285714285,70,0.3982281480067251,0.002053439460827836
1842,1.0,1,1,0.058823529411764705,17,0.39802903393272177,0.002751525950289386
1843,1.0,1,1,0.045454545454545456,22,0.3978300194157554,0.002755113633942198
1844,1.0,1,1,0.038461538461538464,26,0.39763110440604754,0.002138554716321568
1845,1.0,1,1,0.0625,16,0.3974322888538445,0.0025743874975887593
1846,1.0,1,1,0.037037037037037035,27,0.3972335727094176,0.002632673606664563
1847,1.0,1,1,0.012658227848101266,79,0.3970349559230629,0.0022502946284234148
1848,1.0,1,1,0.022222222222222223,45,0.3968364384451014,0.002118493789910442
1849,1.0,1,1,0.045454545454545456,22,0.3966380202258789,0.0023190977808553725
1850,1.0,1,1,0.1111111111111111,9,0.396439701215766,0.002119899539846099
1851,1.0,1,1,0.02127659574468085,47,0.39624148136515813,0.001883913721998242
1852,1.0,1,1,0.038461538461538464,26,0.3960433606244756,0.002444756481474122
1853,1.0,1,1,0.0625,16,0.39584533894416335,0.0019480403389025014
1854,1.0,1,1,0.07142857142857142,14,0.3956474162746913,0.002446501806844026
1855,1.0,1,1,0.08333333333333333,12,0.395449592566554,0.0024534670568148917
1856,1.0,1,1,0.03225806451612903,31,0.3952518677702707,0.0021671212161891162
1857,1.0,1,1,0.023255813953488372,43,0.3950542418363856,0.0022184773480931168
1858,1.0,1,1,0.02040816326530612,49,0.3948567147154674,0.0023307955648027815
1859,1.0,1,1,0.07692307692307693,13,0.3946592863581097,0.0021110198666484882
1860,1.0,1,1,0.02631578947368421,38,0.3944619567149307,0.002145216924346689
1861,1.0,1,1,0.058823529411764705,17,0.39426472573657323,0.00195492704070228
1862,1.0,1,1,0.08333333333333333,12,0.39406759337370495,0.001992757056238285
1863,1.0,1,1,0.09090909090909091,11,0.3938705595770181,0.002540524578018283
1864,1.0,1,1,0.1,10,0.39367362429722963,0.0016666341572999955
1865,1.0,1,1,0.047619047619047616,21,0.393476787485081,0.00203348861985086
1866,1.0,1,1,0.1111111111111111,9,0.3932800490913385,0.0026353212047575247
1867,1.0,1,1,0.07142857142857142,14,0.39308340906679284,0.0021998192907111453
1868,1.0,1,1,0.125,8,0.3928868673622595,0.0019742425356525928
1869,1.0,1,1,0.07692307692307693,13,0.3926904239285784,0.0021923521641068733
1870,1.0,1,1,0.025,40,0.3924940787166141,0.0022443411929998548
1871,1.0,1,1,0.02040816326530612,49,0.39229783167725585,0.002310875358359356
1872,1.0,1,1,0.05555555555555555,18,0.39210168276141727,0.002365019518442245
1873,1.0,1,1,0.04,25,0.3919056319200366,0.0024918770976364614
1874,1.0,1,1,0.030303030303030304,33,0.39170967910407656,0.001971692007359569
1875,1.0,1,1,0.08333333333333333,12,0.3915138242645245,0.002425018038290242
1876,1.0,1,1,0.043478260869565216,23,0.3913180673523923,0.002337953141566528
1877,1.0,1,1,0.045454545454545456,22,0.3911224083187161,0.002193930720254271
1878,1.0,1,1,0.047619047619047616,21,0.3909268471145568,0.0019977779177549693
1879,1.0,1,1,0.05555555555555555,18,0.3907313836909995,0.0018966875553208713
1880,1.0,1,1,0.017857142857142856,56,0.39053601799915405,0.002275207273279583
1881,1.0,1,1,0.06666666666666667,15,0.3903407499901545,0.0016557671207313737
1882,1.0,1,1,0.022727272727272728,44,0.39014557961515944,0.001992957905300004
1883,1.0,1,1,0.06666666666666667,15,0.3899505068253519,0.0018507999969491113
1884,1.0,1,1,0.012345679012345678,81,0.3897555315719392,0.002070229330220846
1885,1.0,1,1,0.06666666666666667,15,0.38956065380615323,0.002104869931160162
1886,1.0,1,1,0.045454545454545456,22,0.38936587347925017,0.0022230186229783362
1887,1.0,1,1,0.05263157894736842,19,0.3891711905425106,0.0019989961415137116
1888,1.0,1,1,0.014285714285714285,70,0.38897660494723935,0.002435348366270773
1889,1.0,1,1,0.09090909090909091,11,0.38878211664476575,0.002661235868634487
1890,1.0,1,1,0.02564102564102564,39,0.3885877255864434,0.0024628022981162826
1891,1.0,1,1,0.1,10,0.3883934317236502,0.002646793599706143
1892,1.0,1,1,0.02702702702702703,37,0.3881992350077884,0.0015933349920512253
1893,1.0,1,1,0.023255813953488372,43,0.38800513539028453,0.0022638010843873545
1894,1.0,1,1,0.05555555555555555,18,0.3878111328225894,0.0021573893900495023
1895,1.0,1,1,0.05,20,0.3876172272561781,0.002212677619536407
1896,1.0,1,1,0.047619047619047616,21,0.38742341864255003,0.0022060470655560493
1897,1.0,1,1,0.06666666666666667,15,0.3872297069332288,0.00249594539248695
1898,1.0,1,1,0.1,10,0.3870360920797622,0.0017702386481687426
1899,1.0,1,1,0.07692307692307693,13,0.38684257403372235,0.002579878487337667
1900,1.0,1,1,0.038461538461538464,26,0.3866491527467055,0.0024035329249902414
1901,1.0,1,1,0.09090909090909091,11,0.3864558281703322,0.002454290468118746
1902,1.0,1,1,0.08333333333333333,12,0.38626260025624704,0.0017823251643373321
1903,1.0,1,1,0.058823529411764705,17,0.38606946895611893,0.00217667270301129
1904,1.0,1,1,0.1,10,0.3858764342216409,0.00249329048092477
1905,1.0,1,1,0.037037037037037035,27,0.3856834960045301,0.001998200057574582
1906,1.0,1,1,0.05555555555555555,18,0.38549065425652784,0.002205599170540356
1907,1.0,1,1,0.07692307692307693,13,0.3852979089293996,0.0023400118628230234
1908,1.0,1,1,0.125,8,0.3851052599749349,0.0020145314338151366
1909,1.0,1,1,0.06666666666666667,15,0.3849127073449474,0.00191681138627852
1910,1.0,1,1,0.027777777777777776,36,0.384720250991275,0.002580393500263906
1911,1.0,1,1,0.07142857142857142,14,0.3845278908657794,0.0024658620989482316
1912,1.0,1,1,0.038461538461538464,26,0.3843356269203465,0.002161251481783648
1913,1.0,1,1,0.07692307692307693,13,0.38414345910688635,0.002075352838101725
1914,1.0,1,1,0.04,25,0.3839513873773329,0.0016345438011921942
1915,1.0,1,1,0.019230769230769232,52,0.38375941168364425,0.0022573809267039625
1916,1.0,1,1,0.02631578947368421,38,0.38356753197780247,0.002010331600965736
1917,1.0,1,1,0.0625,16,0.3833757482118136,0.0020490577080636285
1918,1.0,1,1,0.058823529411764705,17,0.3831840603377077,0.0029299439526820448
1919,1.0,1,1,0.08333333333333333,12,0.38299246830753886,0.0021196212279998385
1920,1.0,1,1,0.034482758620689655,29,0.3828009720733851,0.002434264952798599
1921,1.0,1,1,0.041666666666666664,24,0.38260957158734843,0.002078129301177493
1922,1.0,1,1,0.05263157894736842,19,0.3824182668015548,0.0016872047348634193
1923,1.0,1,1,0.012345679012345678,81,0.382227057668154,0.0021632247303330836
1924,1.0,1,1,0.02564102564102564,39,0.38203594413931996,0.002752557147640544
1925,1.0,1,1,0.041666666666666664,24,0.3818449261672503,0.001738846447551623
1926,1.0,1,1,0.07142857142857142,14,0.3816540037041667,0.0020849362356654766
1927,1.0,1,1,0.025,40,0.3814631767023146,0.002034934124094434
1928,1.0,1,1,0.02857142857142857,35,0.38127244511396347,0.002460503130818584
1929,1.0,1,1,0.047619047619047616,21,0.3810818088914065,0.002091125841529685
1930,1.0,1,1,0.06666666666666667,15,0.3808912679869608,0.0017647631912647435
1931,1.0,1,1,0.018867924528301886,53,0.38070082235296737,0.0025890640352132185
1932,1.0,1,1,0.02631578947368421,38,0.3805104719417909,0.0022733996011083946
1933,1.0,1,1,0.03571428571428571,28,0.38032021670582,0.002634718718971791
1934,1.0,1,1,0.0625,16,0.3801300565974671,0.0024653565233165864
1935,1.0,1,1,0.045454545454545456,22,0.3799399915691684,0.00259544106930579
1936,1.0,1,1,0.012345679012345678,81,0.37975002157338383,0.0023290676447091465
1937,1.0,1,1,0.022727272727272728,44,0.3795601465625972,0.0019408765742396513
1938,1.0,1,1,0.06666666666666667,15,0.3793703664893159,0.001549865163785095
1939,1.0,1,1,0.07692307692307693,13,0.37918068130607124,0.002363073724644402
1940,1.0,1,1,0.043478260869565216,23,0.3789910909654182,0.0017766206494896956
1941,1.0,1,1,0.06666666666666667,15,0.3788015954199355,0.002313529117964208
1942,1.0,1,1,0.020833333333333332,48,0.37861219462222556,0.0023625033415252497
1943,1.0,1,1,0.1111111111111111,9,0.37842288852491446,0.0024551806272938848
1944,1.0,1,1,0.125,8,0.37823367708065203,0.002110990506480448
1945,1.0,1,1,0.09090909090909091,11,0.37804456024211175,0.002337651009756056
1946,1.0,1,1,0.07142857142857142,14,0.37785553796199073,0.001937299985521739
1947,1.0,1,1,0.03333333333333333,30,0.37766661019300973,0.0025843868944017837
1948,1.0,1,1,0.05,20,0.37747777688791323,0.0027645503665553405
1949,1.0,1,1,0.06666666666666667,15,0.3772890379994693,0.00232754258128504
1950,1.0,1,1,0.015151515151515152,66,0.3771003934804696,0.0020222620082539365
1951,1.0,1,1,0.08333333333333333,12,0.3769118432837294,0.002732158022505852
1952,1.0,1,1,0.03125,32,0.37672338736208755,0.002130909435436479
1953,1.0,1,1,0.125,8,0.3765350256684065,0.0018695959442993626
1954,1.0,1,1,0.02127659574468085,47,0.37634675815557234,0.002173117381778169
1955,1.0,1,1,0.05263157894736842,19,0.37615858477649455,0.0030022730291085807
1956,1.0,1,1,0.125,8,0.3759705054841063,0.0020070301252417266
1957,1.0,1,1,0.05263157894736842,19,0.37578252023136427,0.0023049270599394254
1958,1.0,1,1,0.125,8,0.3755946289712486,0.002492408806574531
1959,1.0,1,1,0.05555555555555555,18,0.37540683165676303,0.0023127096388230305
1960,1.0,1,1,0.020833333333333332,48,0.3752191282409347,0.0022784648887560857
1961,1.0,1,1,0.05555555555555555,18,0.3750315186768142,0.0023896879154360956
1962,1.0,1,1,0.05,20,0.3748440029174758,0.0016552912129554898
1963,1.0,1,1,0.07692307692307693,13,0.3746565809160171,0.001760487982000296
1964,1.0,1,1,0.07692307692307693,13,0.37446925262555913,0.0016653637419669675
1965,1.0,1,1,0.027777777777777776,36,0.3742820179992464,0.002496704570755052
1966,1.0,1,1,0.03571428571428571,28,0.3740948769902468,0.0019003048821884607
1967,1.0,1,1,0.03571428571428571,28,0.37390782955175167,0.0017286940294850086
1968,1.0,1,1,0.05263157894736842,19,0.3737208756369758,0.002482798100620704
1969,1.0,1,1,0.04,25,0.37353401519915735,0.001532370992936194
1970,1.0,1,1,0.05,20,0.3733472481915578,0.0023098809615476057
1971,1.0,1,1,0.030303030303030304,33,0.37316057456746204,0.002358544901874142
1972,1.0,1,1,0.05263157894736842,19,0.37297399428017836,0.0020150164430225758
1973,1.0,1,1,0.06666666666666667,15,0.3727875072830383,0.0022941162693314253
1974,1.0,1,1,0.02631578947368421,38,0.3726011135293968,0.0021900216387094637
1975,1.0,1,1,0.07692307692307693,13,0.3724148129726321,0.0019026760464140142
1976,1.0,1,1,0.03571428571428571,28,0.37222860556614584,0.002949513933604716
1977,1.0,1,1,0.07692307692307693,13,0.3720424912633628,0.0017607157485774504
1978,1.0,1,1,0.043478260869565216,23,0.37185647001773114,0.0025983221383522387
1979,1.0,1,1,0.038461538461538464,26,0.3716705417827223,0.0016830796510196077
1980,1.0,1,1,0.09090909090909091,11,0.37148470651183096,0.0020832579784010622
1981,1.0,1,1,0.03571428571428571,28,0.37129896415857505,0.00196561733485266
1982,1.0,1,1,0.07692307692307693,13,0.3711133146764958,0.002381841535679996
1983,1.0,1,1,0.1,10,0.37092775801915756,0.0012332041311310603
1984,1.0,1,1,0.1111111111111111,9,0.370742294140148,0.001790725619583908
1985,1.0,1,1,0.041666666666666664,24,0.3705569229930779,0.002779067217488773
1986,1.0,1,1,0.043478260869565216,23,0.3703716445315814,0.0025612615180485273
1987,1.0,1,1,0.058823529411764705,17,0.3701864587093156,0.0024740802747307018
1988,1.0,1,1,0.05,20,0.370001365479961,0.0019560740445740523
1989,1.0,1,1,0.045454545454545456,22,0.369816364797221,0.0021542890489482406
1990,1.0,1,1,0.05,20,0.36963145661482244,0.0024809429072774948
1991,1.0,1,1,0.09090909090909091,11,0.3694466408865151,0.00183488459283994
1992,1.0,1,1,0.058823529411764705,17,0.36926191756607185,0.0020353559212868706
1993,1.0,1,1,0.03225806451612903,31,0.36907728660728883,0.002282951766955516
1994,1.0,1,1,0.038461538461538464,26,0.3688927479639852,0.0019818645702728713
1995,1.0,1,1,0.125,8,0.36870830159000323,0.0015349851382779889
1996,1.0,1,1,0.06666666666666667,15,0.36852394743920824,0.0014493471787621578
1997,1.0,1,1,0.1111111111111111,9,0.3683396854654887,0.002257039472978148
1998,1.0,1,1,0.034482758620689655,29,0.36815551562275595,0.00234301417768965
1999,1.0,1,1,0.047619047619047616,21,0.3679714378649446,0.0027281902591875266
2000,1.0,1,1,0.08333333333333333,12,0.3677874521460121,0.0019229158109131579
